year,timestamp,Butterfinger,100 Grand Bar,Anonymous brown globs that come in black and orange wrappers,Any full-sized candy bar,Black Jacks,Bottle Caps,Box'o'Raisins,Cadbury Creme Eggs,Candy Corn,"Vials of pure high fructose corn syrup, for main-lining into your vein",Candy that is clearly just the stuff given out for free at restaurants,"Cash, or other forms of legal tender",Chiclets,Caramellos,Snickers,Hershey's Dark Chocolate,Dental paraphenalia,Dots,Fuzzy Peaches,Generic Brand Acetaminophen,Glow sticks,Broken glow stick,Goo Goo Clusters,Good N' Plenty,Gum from baseball cards,Gummy Bears straight up,Creepy Religious comics/Chick Tracts,Healthy Fruit,Heath Bar,Hershey's Kisses,Hershey’s Milk Chocolate,Hugs (actual physical hugs),Jolly Rancher (bad flavor),Jolly Ranchers (good flavor),Kale smoothie,Kinder Happy Hippo,Kit Kat,Hard Candy,LemonHeads,Licorice (not black),Lindt Truffle,Lollipops,Mars,Mary Janes,Maynards,Milk Duds,LaffyTaffy,Minibags of chips,Reggie Jackson Bar,Pixy Stix,Nerds,Nestle Crunch,Now'n'Laters,Pencils,Milky Way,Reese’s Peanut Butter Cups,Tolberone something or other,Junior Mints,Senior Mints,Mint Kisses,Mint Juleps,Peanut M&M’s,Regular M&Ms,Rolos,Skittles,Smarties (American),Smarties (Commonwealth),Chick-o-Sticks (we don’t know what that is),Spotted Dick,Starburst,Swedish Fish,Those odd marshmallow circus peanut things,Three Musketeers,Trail Mix,Twix,Vicodin,White Bread,Whole Wheat anything,York Peppermint Patties,Necco Wafers
2015,2015-10-30 05:59:59.624000,1,2,2,1,2,2,1,1,2,2,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2
2015,2015-10-30 06:02:51.426000,1,1,2,1,2,2,2,2,1,2,2,1,2,2,1,1,2,2,2,2,1,0,2,2,2,1,2,1,2,1,1,1,2,2,2,2,1,2,2,0,1,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,1,2,1,1,1,1,1,2,2,2,1,2,2,1,2,1,2,2,1,1,2
2015,2015-10-30 06:03:11.417000,2,1,1,1,2,1,2,2,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,0,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2
2015,2015-10-30 06:04:09.873000,2,1,2,1,2,2,2,1,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,1,2,1,2,2,1,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,1,1,2,1,2,1,2,2,2,2,2
2015,2015-10-30 06:05:39.616000,1,1,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,0,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2
2015,2015-10-30 06:09:21.004000,1,2,2,1,2,1,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1,2,1,0,2,2,1,2,2,1,1,2,2,2,1,1,1,2,1,1,2,1,2,2,2,1,1,1,1,1,2,2,2,1,2,2,1,2,1,2,2,2,1,2
2015,2015-10-30 06:10:17.941000,0,2,2,1,2,2,2,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,1,2,2,2,2,2,0,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2
2015,2015-10-30 06:14:51.699000,2,2,2,1,2,2,1,2,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1,2,2,1,2,2,1,1,1,0,2,1,2,2,2,1,1,1,1,2,2,1,2,1,1,1,2,1,2,1,2,1,1,2,1,1,2,2,2,2,2,2,1,1,1,2,1,2,2,1
2015,2015-10-30 06:18:02.973000,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,1,1,0,1,1,1,1,2,1,1,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2
2015,2015-10-30 06:19:12.987000,1,2,2,1,2,2,2,2,1,2,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,1,1,2,2,1,2,2,1,2,1,0,2,2,1,1,2,1,1,1,2,2,1,2,1,2,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2
2015,2015-10-30 06:19:41.831000,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,1,1,2,2,2,2,1,1,1,1,2,1,2,2,1,2,1,0,1,1,1,1,2,1,1,2,2,2,2,1,1,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1
2015,2015-10-30 06:19:47.228000,1,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,2,1,2,2,2,2,1,2,2,1,1,1,2,1,1,2,2,1,2,1,0,1,1,1,2,2,1,1,2,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,2,2,2,1,2
2015,2015-10-30 06:22:13.034000,1,1,2,1,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,0,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,1,2,1,2,2,2,1,2
2015,2015-10-30 06:24:49.937000,2,1,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,1,2,2,1,2,2,0,2,1,1,2,2,1,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2
2015,2015-10-30 06:25:09.984000,1,2,2,1,2,0,2,2,2,2,2,1,2,0,1,0,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,2,2,1,2,1,0,1,1,2,2,2,1,1,2,2,1,1,1,1,2,1,1,2,2,2,2,2,1,0,1,1,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2
2015,2015-10-30 06:26:38.043000,1,1,2,1,1,1,1,2,2,2,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,1,2,2,0,1,2,1,2,1,1,1,1,2,2,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,2
2015,2015-10-30 06:29:14.637000,1,1,2,1,1,1,2,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,0,2,2,1,2,2,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1
2015,2015-10-30 06:29:49.814000,2,1,1,1,2,2,2,2,2,1,2,1,2,1,1,1,2,1,2,2,1,2,2,2,2,1,2,1,1,1,1,2,2,1,2,2,1,2,1,0,1,1,2,1,2,1,2,1,1,1,2,1,1,2,1,1,1,2,2,2,1,1,1,1,2,2,2,1,2,1,1,2,1,1,1,2,2,1,2,2
2015,2015-10-30 06:38:20.839000,1,1,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,0,1,2,1,1,2,1,2,1,1,2,2,1,2,2,1,1,1,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2
2015,2015-10-30 06:41:30.204000,1,2,2,1,2,2,1,2,1,2,2,1,1,1,1,1,2,1,2,2,1,2,2,1,2,1,2,1,2,1,1,2,2,2,2,2,1,2,2,0,1,2,1,2,2,1,2,2,2,2,2,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,1,2,2,1,1,1,2,2,2,1,2
2015,2015-10-30 06:43:56.762000,1,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,1,2,1,2,2,1,2,1,2,1,1,1,2,2,2,2,1,2,2,0,1,2,2,2,2,2,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,2,2,2,2,1,1,1,1,2,2,2,2
2015,2015-10-30 06:44:52.414000,1,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,2,2,1,2,1,2,2,1,1,2,2,1,1,2,2,2,2,2,1,2,1,0,1,2,2,2,2,1,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,1,1,2,2,2,1,2,2,2,2,1
2015,2015-10-30 06:51:09.364000,1,1,2,1,0,1,2,1,1,2,2,1,2,1,1,1,2,1,2,2,2,2,0,1,2,1,2,2,2,2,1,2,2,0,2,0,1,2,0,0,1,0,1,1,0,1,2,2,1,2,2,1,1,2,1,0,1,1,2,0,0,1,1,1,0,2,0,2,0,2,1,2,1,2,0,1,2,2,1,2
2015,2015-10-30 06:52:26.211000,1,1,2,1,2,2,2,1,1,2,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,0,1,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,2,2,1,2
2015,2015-10-30 06:56:08.692000,1,1,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,1,2,1,2,2,1,2,2,0,1,2,1,2,2,1,2,2,2,1,2,1,2,2,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2
2015,2015-10-30 07:07:41.269000,1,1,2,1,2,2,2,1,1,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,1,2,1,0,1,1,1,2,2,1,2,2,2,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,2,1,1,1
2015,2015-10-30 07:10:28.479000,1,1,2,1,2,1,2,1,1,2,2,1,1,1,2,1,2,1,1,2,2,2,2,1,2,1,2,1,1,1,1,1,2,1,2,2,1,2,1,0,1,2,2,2,2,1,2,2,2,2,1,2,1,2,1,1,2,1,2,2,1,1,1,1,2,1,2,2,2,1,1,2,1,1,1,2,2,1,1,2
2015,2015-10-30 07:11:06.813000,1,2,2,1,2,1,2,1,1,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,1,1,0,1,1,1,2,2,1,1,2,2,1,1,2,2,2,1,1,1,1,2,2,1,2,2,1,1,0,2,2,2,1,1,2,1,2,1,1,2,2,1,2
2015,2015-10-30 07:11:32.700000,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,2,1,2,1,2,2,1,2,2,1,1,1,2,2,1,2,2,1,1,1,0,1,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,2,2,1,2
2015,2015-10-30 07:12:23.061000,1,1,2,1,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,0,1,2,1,2,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,1,1,1,2,1,1,2,2,2,1,2,2,2,1,1,2,2,2,2
2015,2015-10-30 07:21:59.323000,1,1,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,0,1,2,1,2,2,2,1,2,2,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,1,1,2,1,2,1,2,2,2,1,2
2015,2015-10-30 07:22:54.761000,2,2,2,1,2,2,1,1,1,2,2,1,2,1,1,2,1,2,1,2,2,2,2,2,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,0,1,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-10-30 07:23:10.197000,1,2,2,1,0,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,0,2,2,2,1,1,0,2,1,2,0,1,1,1,0,1,1,0,0,0,2,2,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,2,1,1,0,0,0,1,1,2,2,1,1,0,0,0,1,0
2015,2015-10-30 07:26:25.407000,2,2,2,1,2,2,1,1,2,2,2,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1
2015,2015-10-30 07:26:29.180000,2,2,2,1,2,2,1,1,1,2,2,1,2,1,1,2,1,2,1,2,2,2,2,2,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,0,1,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2
2015,2015-10-30 07:37:08.194000,1,1,1,1,2,2,1,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,0,1,2,1,2,2,1,2,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,2,1,2,1,2,2,2,1,2
2015,2015-10-30 07:38:06.441000,1,1,2,1,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,0,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,1,2,2,2,1,2,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2,1,1
2015,2015-10-30 07:38:45.335000,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2015-10-30 07:43:46.307000,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,1,2,1,2,2,1,2,2,1,1,1,2,2,1,2,2,1,2,2,0,1,2,1,1,2,1,2,2,2,2,2,1,2,2,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2
2015,2015-10-30 07:45:13.017000,1,1,2,1,2,1,2,2,2,1,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1,1,1,0,1,1,2,2,2,1,2,1,2,1,1,2,1,1,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2
2015,2015-10-30 07:46:39.699000,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2
2015,2015-10-30 07:49:32.922000,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
2015,2015-10-30 07:53:53.447000,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,2,1,1,1,1,1,2,1,2,2,1,2,1,0,1,1,1,2,2,2,2,2,2,2,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,2,2,2,2,1,2,2,1,1,1,2,2,2,1,1
2015,2015-10-30 07:56:46.020000,1,2,2,1,2,2,1,2,1,0,2,1,2,2,1,1,2,2,2,2,2,2,1,2,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,0,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,1,2,1,2,1,2,2,2,1,1,2
2015,2015-10-30 08:00:24.203000,1,1,2,1,2,2,2,1,2,2,2,1,2,2,1,1,2,1,1,2,2,2,2,2,2,1,2,2,1,1,1,2,2,1,2,2,1,2,2,0,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,2,1,2,1,1,2,2,2,2
2015,2015-10-30 08:01:30.453000,1,1,2,1,0,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,0,1,1,1,0,0,2,2,2,1,2,1,2,1,2,2,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,2
2015,2015-10-30 08:03:02.614000,1,2,2,1,2,2,2,1,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2015,2015-10-30 08:03:27.237000,1,2,2,1,2,2,2,1,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2015,2015-10-30 08:07:00.677000,2,2,2,1,2,1,1,1,2,2,2,1,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,0,2,0,2,1,2,2,0,2,2,1,2,2,1,2,2,2,1,2,1,1,2,1,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2
2015,2015-10-30 08:08:37.512000,1,1,2,1,2,2,2,2,2,2,2,0,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,0,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,2015-10-30 08:09:36.131000,1,1,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,0,2,2,1,1,2,1,1,2,2,2,1,2,2,2,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2
2015,2015-10-30 08:12:02.094000,1,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,0,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2
2015,2015-10-30 08:16:11.077000,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,0,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2
2015,2015-10-30 08:17:18.653000,2,1,2,1,0,2,2,2,1,2,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,0,1,1,2,2,0,1,1,1,0,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,0,2,2,1,2,2,2,2,1,2,2,2,2,1
2015,2015-10-30 08:19:58.204000,0,1,2,1,0,2,2,1,1,2,2,1,1,1,0,1,0,2,0,2,1,2,0,2,2,1,2,1,1,0,2,0,2,1,0,1,0,2,0,0,1,2,1,0,0,0,0,1,0,2,2,0,2,1,1,0,1,1,0,0,0,0,0,1,2,0,1,0,0,0,2,2,0,1,0,0,0,0,0,0
2015,2015-10-30 08:20:07.749000,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,0,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2
2015,2015-10-30 08:30:41.583000,2,2,2,1,2,2,1,2,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,2,2,0,2,1,1,2,2,2,2,1,2,2,1,2,2,2,1,1,2,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,1,2,1,2
2015,2015-10-30 08:31:59.403000,1,1,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,0,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,2,1,2,2,1,2,2,1,2,1,1,2,2,1,2
2015,2015-10-30 08:33:25.711000,1,1,2,1,2,2,1,1,1,2,2,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,1,2,2,0,1,1,2,2,2,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,0,1,2,1,2,2,2,1,2,1,1,1,1,2,2,2,1,1
2015,2015-10-30 08:37:28.383000,1,1,2,1,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,0,2,1,2,2,2,2,1,2,2,2,1,1,1,2,2,1,2,2,2,2,2,1,2,2,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2
2015,2015-10-30 08:40:15.406000,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,1,1,2,2,1,2,2,1,1,2,0,1,1,2,2,2,1,1,2,2,1,1,1,1,2,2,1,2,2,2,1,1,1,1,2,1,1,1,2,2,1,1,2,1,2,1,1,2,2,2,2
2015,2015-10-30 08:42:50.616000,1,1,2,1,2,2,2,1,1,2,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,2,2,1,1,1,2,2,1,2,2,1,2,2,0,1,2,2,2,2,1,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,2
2015,2015-10-30 08:58:16.559000,1,1,0,1,0,2,2,1,1,2,1,1,1,1,1,1,2,1,2,2,1,2,1,0,2,1,2,2,1,1,1,2,2,1,2,2,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,0,0,2,1,1,1,1,0,1,2,2,2,1,0
2015,2015-10-30 09:00:45.957000,1,1,2,1,2,2,2,2,1,2,2,1,2,1,1,2,2,2,1,2,1,2,1,2,2,1,2,1,1,1,1,1,2,1,2,2,1,2,1,0,1,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,2,2,2,1,1,1,1,1,2,2,2,2,1,1,2,1,1,1,1,2,2,2,2
2015,2015-10-30 09:05:03.613000,1,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,1,1,0,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2
2015,2015-10-30 09:06:20.567000,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,0,2,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1,2,1,2,1,2,2,2,2,2
2015,2015-10-30 09:08:01.964000,1,1,2,1,2,1,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,1,1,1,1,1,2,1,2,2,1,1,2,0,1,1,1,2,2,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2
2015,2015-10-30 09:12:06.192000,0,0,2,1,0,2,2,2,2,2,2,1,2,2,1,1,2,2,2,0,0,0,2,1,0,0,0,0,0,0,1,0,1,1,2,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,2,0,1,0,2,2,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,2015-10-30 09:14:34.097000,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,0,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,0,2,1,1,2,1,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,2,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,1,2
2015,2015-10-30 09:15:21.950000,1,1,2,1,0,0,0,2,2,0,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,2,2,1,2,0,0,1,0,0,0,0,1,0,0,1,2,2,2,0,0,0,1,2,0,0,1,0,0,0,2,0
2015,2015-10-30 09:17:29.730000,1,1,2,1,2,2,1,2,2,2,2,1,2,1,1,1,2,1,2,1,2,2,2,1,2,1,2,1,1,1,1,1,2,2,2,2,1,2,2,0,1,2,1,1,2,1,1,1,2,2,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,2,1,1,1
2015,2015-10-30 09:26:15.711000,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,0,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,1,1,2,2,2,2
2015,2015-10-30 09:36:53.701000,1,1,2,2,2,1,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,1,1,2,1,2,2,1,2,1,0,1,1,1,2,2,1,1,2,2,1,1,1,1,2,1,1,1,1,2,2,2,1,1,0,1,1,2,1,2,1,2,2,1,2,1,2,2,2,1,1
